TEFF   5500.  GRAVITY 1.00000 LTE 
TITLE  [ 0.0] VTURB=0  L/H=1.25 NOVER NEW ODF                                   
FLUX  230   195.50        1.533465E+15   3.9827E-10   6.7994E-10   0.58574
FLUX  231   196.70        1.524110E+15   5.0976E-10   7.3626E-10   0.69236
FLUX  232   197.60        1.517168E+15   4.9680E-10   8.3852E-10   0.59247
FLUX  233   198.40        1.511051E+15   5.3759E-10   8.8391E-10   0.60820
FLUX  234   199.50        1.502719E+15   6.0129E-10   9.8707E-10   0.60917
FLUX  235   200.50        1.495224E+15   6.5443E-10   1.0533E-09   0.62130
FLUX  236   201.50        1.487804E+15   6.7888E-10   1.1237E-09   0.60412
FLUX  237   202.50        1.480457E+15   6.2831E-10   1.1976E-09   0.52464
FLUX  238   203.50        1.473182E+15   8.3652E-10   1.2745E-09   0.65634
FLUX  239   204.50        1.465978E+15   9.4636E-10   1.3558E-09   0.69801
FLUX  240   205.50        1.458844E+15   8.8831E-10   1.4405E-09   0.61667
FLUX  241   206.50        1.451780E+15   8.8654E-10   1.5287E-09   0.57993
FLUX  242   207.40        1.445480E+15   1.1169E-09   1.6111E-09   0.69323
FLUX  243   207.80        1.442697E+15   1.3538E-09   7.4821E-09   0.18094
FLUX  244   208.50        1.437854E+15   1.4805E-09   7.8869E-09   0.18771
FLUX  245   209.50        1.430990E+15   1.9868E-09   8.4766E-09   0.23439
FLUX  246   210.50        1.424192E+15   2.6218E-09   9.0626E-09   0.28930
FLUX  247   211.50        1.417459E+15   2.6582E-09   9.6383E-09   0.27580
FLUX  248   212.50        1.410788E+15   2.0654E-09   1.0224E-08   0.20201
FLUX  249   213.50        1.404180E+15   2.3189E-09   1.0825E-08   0.21421
FLUX  250   214.50        1.397634E+15   3.4796E-09   1.1433E-08   0.30435
FLUX  251   215.50        1.391148E+15   3.8959E-09   1.2063E-08   0.32297
FLUX  252   216.50        1.384723E+15   3.2052E-09   1.2725E-08   0.25189
FLUX  253   217.50        1.378356E+15   3.7340E-09   1.3411E-08   0.27843
FLUX  254   218.50        1.372048E+15   4.7547E-09   1.4142E-08   0.33620
FLUX  255   219.50        1.365797E+15   5.6906E-09   1.4916E-08   0.38150
FLUX  256   220.50        1.359603E+15   5.0315E-09   1.5739E-08   0.31969
FLUX  257   221.50        1.353465E+15   3.5340E-09   1.6616E-08   0.21269
FLUX  258   222.50        1.347382E+15   4.5940E-09   1.8006E-08   0.25513
FLUX  259   223.50        1.341353E+15   7.6884E-09   1.8991E-08   0.40485
FLUX  260   224.50        1.335379E+15   6.7130E-09   2.0029E-08   0.33516
FLUX  261   225.50        1.329457E+15   4.5148E-09   2.4916E-08   0.18120
FLUX  262   226.50        1.323587E+15   3.7225E-09   2.6016E-08   0.14308
FLUX  263   227.50        1.317769E+15   6.5818E-09   2.7150E-08   0.24242
FLUX  264   228.50        1.312002E+15   7.6340E-09   2.8294E-08   0.26981
FLUX  265   229.50        1.306285E+15   7.7318E-09   2.9461E-08   0.26244
FLUX  266   230.50        1.300618E+15   8.7496E-09   3.0652E-08   0.28545
FLUX  267   231.50        1.295000E+15   6.9595E-09   3.1877E-08   0.21832
FLUX  268   232.50        1.289430E+15   5.7538E-09   3.3140E-08   0.17362
FLUX  269   233.50        1.283908E+15   2.9746E-09   3.5528E-08   0.08373
FLUX  270   234.50        1.278433E+15   2.1596E-09   3.6808E-08   0.05867
FLUX  271   235.50        1.273004E+15   4.6856E-09   3.8117E-08   0.12293
FLUX  272   236.50        1.267622E+15   2.3351E-09   3.9463E-08   0.05917
FLUX  273   237.50        1.262284E+15   3.4278E-09   4.0847E-08   0.08392
FLUX  274   238.50        1.256992E+15   1.6797E-09   4.2288E-08   0.03972
FLUX  275   239.50        1.251743E+15   2.5494E-09   4.3758E-08   0.05826
FLUX  276   240.50        1.246538E+15   2.5303E-09   4.5246E-08   0.05592
FLUX  277   241.50        1.241377E+15   4.6128E-09   4.6767E-08   0.09863
FLUX  278   242.50        1.236258E+15   1.2505E-08   4.8332E-08   0.25873
FLUX  279   243.50        1.231181E+15   1.4078E-08   4.9941E-08   0.28189
FLUX  280   244.50        1.226145E+15   1.7325E-08   5.3472E-08   0.32400
FLUX  281   245.50        1.221151E+15   1.9036E-08   5.5101E-08   0.34547
FLUX  282   246.50        1.216197E+15   1.5958E-08   5.6758E-08   0.28115
FLUX  283   247.50        1.211283E+15   1.4343E-08   5.8420E-08   0.24552
FLUX  284   248.50        1.206408E+15   8.4676E-09   6.0117E-08   0.14085
FLUX  285   249.50        1.201573E+15   1.3571E-08   6.1849E-08   0.21942
FLUX  286   250.50        1.196776E+15   1.9000E-08   6.5186E-08   0.29147
FLUX  287   251.30        1.192967E+15   1.0617E-08   6.6571E-08   0.15948
FLUX  288   251.80        1.190598E+15   7.6868E-09   2.3463E-07   0.03276
FLUX  289   252.50        1.187297E+15   7.8637E-09   2.3923E-07   0.03287
FLUX  290   253.50        1.182613E+15   1.3247E-08   2.4586E-07   0.05388
FLUX  291   254.50        1.177967E+15   1.7813E-08   2.5251E-07   0.07055
FLUX  292   255.50        1.173356E+15   3.5600E-08   2.5929E-07   0.13730
FLUX  293   256.50        1.168782E+15   1.6197E-08   2.6621E-07   0.06085
FLUX  294   257.50        1.164243E+15   2.2209E-08   2.7326E-07   0.08127
FLUX  295   258.50        1.159739E+15   1.2451E-08   2.8046E-07   0.04439
FLUX  296   259.50        1.155270E+15   9.4674E-09   2.8780E-07   0.03290
FLUX  297   260.50        1.150835E+15   7.0900E-09   2.9527E-07   0.02401
FLUX  298   261.50        1.146434E+15   7.0911E-09   3.0276E-07   0.02342
FLUX  299   262.50        1.142067E+15   9.8036E-09   3.1039E-07   0.03158
FLUX  300   263.50        1.137732E+15   2.4282E-08   3.2215E-07   0.07537
