389	4.13E+02	7.26E+14	7.80E-04	7.90E-04	0.98733	
390	4.15E+02	7.22E+14	7.75E-04	7.84E-04	0.98905	
391	4.17E+02	7.19E+14	7.74E-04	7.78E-04	0.99482	
392	4.19E+02	7.15E+14	7.66E-04	7.71E-04	0.99292	
393	4.21E+02	7.12E+14	7.55E-04	7.65E-04	0.98627	
394	4.23E+02	7.09E+14	7.57E-04	7.59E-04	0.99737	
395	4.25E+02	7.05E+14	7.49E-04	7.54E-04	0.99431	
396	4.27E+02	7.02E+14	7.42E-04	7.48E-04	0.99294	
397	4.29E+02	6.99E+14	7.38E-04	7.42E-04	0.99413	
398	4.31E+02	6.96E+14	7.29E-04	7.36E-04	0.98983	
399	4.33E+02	6.92E+14	7.07E-04	7.31E-04	0.96708	
400	4.35E+02	6.89E+14	6.75E-04	7.25E-04	0.93095	
401	4.37E+02	6.86E+14	7.14E-04	7.20E-04	0.99189	
402	4.39E+02	6.83E+14	7.04E-04	7.14E-04	0.9852	
403	4.41E+02	6.80E+14	7.01E-04	7.09E-04	0.98865	
404	4.43E+02	6.77E+14	6.99E-04	7.03E-04	0.99412	
405	4.45E+02	6.74E+14	6.94E-04	6.98E-04	0.99368	
406	4.47E+02	6.71E+14	6.81E-04	6.93E-04	0.98332	
407	4.49E+02	6.68E+14	6.84E-04	6.88E-04	0.99433	
408	4.51E+02	6.65E+14	6.75E-04	6.83E-04	0.9883	
409	4.53E+02	6.62E+14	6.72E-04	6.78E-04	0.99111	
410	4.55E+02	6.59E+14	6.60E-04	6.73E-04	0.98161	
411	4.57E+02	6.56E+14	6.64E-04	6.68E-04	0.99457	
412	4.59E+02	6.53E+14	6.58E-04	6.63E-04	0.99206	
413	4.61E+02	6.50E+14	6.54E-04	6.58E-04	0.99374	
414	4.63E+02	6.48E+14	6.46E-04	6.53E-04	0.98873	
415	4.65E+02	6.45E+14	6.25E-04	6.49E-04	0.96427	
416	4.67E+02	6.42E+14	6.37E-04	6.44E-04	0.98994	
417	4.69E+02	6.39E+14	6.21E-04	6.39E-04	0.97109	
418	4.71E+02	6.37E+14	6.28E-04	6.35E-04	0.98934	
419	4.73E+02	6.34E+14	6.30E-04	6.30E-04	0.99917	
420	4.75E+02	6.31E+14	6.25E-04	6.26E-04	0.999	
421	4.77E+02	6.28E+14	6.21E-04	6.21E-04	0.99952	
422	4.79E+02	6.26E+14	6.16E-04	6.17E-04	0.99944	
423	4.81E+02	6.23E+14	6.12E-04	6.12E-04	0.99899	
424	4.83E+02	6.21E+14	6.07E-04	6.08E-04	0.99835	
425	4.85E+02	6.18E+14	5.93E-04	6.04E-04	0.98186	
426	4.87E+02	6.16E+14	5.57E-04	6.00E-04	0.9289	
427	4.89E+02	6.13E+14	5.94E-04	5.95E-04	0.99737	
428	4.91E+02	6.11E+14	5.90E-04	5.91E-04	0.99773	
429	4.93E+02	6.08E+14	5.82E-04	5.87E-04	0.99058	
430	4.95E+02	6.06E+14	5.82E-04	5.83E-04	0.99715	
431	4.97E+02	6.03E+14	5.79E-04	5.79E-04	0.99962	
432	4.99E+02	6.01E+14	5.75E-04	5.75E-04	0.99982	
433	5.01E+02	5.98E+14	5.67E-04	5.71E-04	0.99204	
434	5.03E+02	5.96E+14	5.66E-04	5.67E-04	0.99794	
435	5.05E+02	5.94E+14	5.62E-04	5.64E-04	0.99698	
436	5.07E+02	5.91E+14	5.60E-04	5.60E-04	0.99966	
437	5.09E+02	5.89E+14	5.56E-04	5.56E-04	0.99964	
438	5.11E+02	5.87E+14	5.52E-04	5.52E-04	0.99966	
439	5.13E+02	5.84E+14	5.48E-04	5.49E-04	0.99924	
440	5.15E+02	5.82E+14	5.44E-04	5.45E-04	0.9992	
441	5.17E+02	5.80E+14	5.41E-04	5.41E-04	0.99921	
442	5.19E+02	5.78E+14	5.37E-04	5.38E-04	0.99943	
443	5.21E+02	5.75E+14	5.34E-04	5.34E-04	0.99963	
444	5.23E+02	5.73E+14	5.31E-04	5.31E-04	0.99986	
445	5.25E+02	5.71E+14	5.26E-04	5.27E-04	0.9978	
446	5.27E+02	5.69E+14	5.22E-04	5.24E-04	0.99763	
447	5.29E+02	5.67E+14	5.20E-04	5.20E-04	0.9998	
448	5.31E+02	5.65E+14	5.17E-04	5.17E-04	0.99969	
449	5.33E+02	5.62E+14	5.13E-04	5.13E-04	0.99965	
450	5.35E+02	5.60E+14	5.10E-04	5.10E-04	0.99986	
451	5.37E+02	5.58E+14	5.07E-04	5.07E-04	0.99977	
452	5.39E+02	5.56E+14	5.03E-04	5.04E-04	0.99961	
453	5.41E+02	5.54E+14	4.94E-04	5.00E-04	0.98777	
454	5.43E+02	5.52E+14	4.97E-04	4.97E-04	0.9999	
455	5.45E+02	5.50E+14	4.94E-04	4.94E-04	0.99988	
456	5.47E+02	5.48E+14	4.91E-04	4.91E-04	0.99963	
457	5.49E+02	5.46E+14	4.88E-04	4.88E-04	0.99977	
458	5.51E+02	5.44E+14	4.84E-04	4.85E-04	0.99902	
459	5.53E+02	5.42E+14	4.82E-04	4.82E-04	0.99976	
460	5.55E+02	5.40E+14	4.79E-04	4.79E-04	0.99993	
461	5.57E+02	5.38E+14	4.75E-04	4.76E-04	0.99933	
462	5.59E+02	5.36E+14	4.71E-04	4.73E-04	0.99713	
463	5.61E+02	5.34E+14	4.70E-04	4.70E-04	0.99994	
464	5.63E+02	5.32E+14	4.67E-04	4.67E-04	0.99992	
465	5.65E+02	5.31E+14	4.64E-04	4.64E-04	0.99986	
466	5.67E+02	5.29E+14	4.61E-04	4.61E-04	0.99952	
467	5.69E+02	5.27E+14	4.52E-04	4.58E-04	0.98624	
468	5.71E+02	5.25E+14	4.35E-04	4.56E-04	0.95405	
469	5.73E+02	5.23E+14	4.33E-04	4.53E-04	0.95454	
470	5.75E+02	5.21E+14	4.30E-04	4.51E-04	0.95449	
471	5.77E+02	5.20E+14	4.28E-04	4.48E-04	0.9556	
472	5.79E+02	5.18E+14	4.26E-04	4.45E-04	0.95637	
473	5.81E+02	5.16E+14	4.23E-04	4.42E-04	0.95529	
474	5.83E+02	5.14E+14	4.22E-04	4.40E-04	0.95936	
475	5.85E+02	5.12E+14	4.22E-04	4.37E-04	0.96453	
476	5.87E+02	5.11E+14	4.15E-04	4.35E-04	0.95533	
477	5.89E+02	5.09E+14	4.20E-04	4.32E-04	0.97184	
478	5.91E+02	5.07E+14	4.19E-04	4.29E-04	0.97664	
479	5.93E+02	5.06E+14	4.19E-04	4.27E-04	0.98155	
480	5.95E+02	5.04E+14	4.19E-04	4.24E-04	0.98734	
481	5.97E+02	5.02E+14	4.19E-04	4.22E-04	0.99287	
482	5.99E+02	5.00E+14	4.18E-04	4.19E-04	0.99657	
483	6.01E+02	4.99E+14	4.16E-04	4.17E-04	0.99861	
484	6.03E+02	4.97E+14	4.14E-04	4.14E-04	0.9982	
485	6.05E+02	4.96E+14	4.11E-04	4.12E-04	0.99862	
486	6.07E+02	4.94E+14	4.09E-04	4.10E-04	0.99842	
487	6.09E+02	4.92E+14	4.07E-04	4.07E-04	0.99942	
488	6.11E+02	4.91E+14	4.04E-04	4.05E-04	0.99827	
489	6.13E+02	4.89E+14	4.02E-04	4.02E-04	0.9986	
490	6.15E+02	4.87E+14	4.00E-04	4.00E-04	0.9989	
491	6.17E+02	4.86E+14	3.97E-04	3.98E-04	0.99694	
492	6.19E+02	4.84E+14	3.95E-04	3.96E-04	0.99975	
493	6.21E+02	4.83E+14	3.93E-04	3.93E-04	0.99991	
494	6.23E+02	4.81E+14	3.90E-04	3.91E-04	0.9972	
495	6.25E+02	4.80E+14	3.89E-04	3.89E-04	0.99942	
496	6.27E+02	4.78E+14	3.87E-04	3.87E-04	0.99985	
497	6.29E+02	4.77E+14	3.84E-04	3.84E-04	0.99991	
498	6.31E+02	4.75E+14	3.81E-04	3.82E-04	0.99599	
499	6.33E+02	4.74E+14	3.80E-04	3.80E-04	0.9999	
500	6.35E+02	4.72E+14	3.78E-04	3.78E-04	0.99964	
501	6.37E+02	4.71E+14	3.76E-04	3.76E-04	0.99992	
502	6.39E+02	4.69E+14	3.74E-04	3.74E-04	0.99987	
503	6.41E+02	4.68E+14	3.70E-04	3.72E-04	0.99547	
504	6.43E+02	4.66E+14	3.70E-04	3.70E-04	0.99998	
505	6.45E+02	4.65E+14	3.67E-04	3.68E-04	0.99932	
506	6.47E+02	4.63E+14	3.65E-04	3.66E-04	0.99886	
507	6.49E+02	4.62E+14	3.63E-04	3.64E-04	0.99934	
508	6.51E+02	4.61E+14	3.61E-04	3.62E-04	0.99932	
509	6.53E+02	4.59E+14	3.57E-04	3.60E-04	0.99303	
510	6.55E+02	4.58E+14	3.54E-04	3.58E-04	0.98935	
511	6.57E+02	4.56E+14	3.29E-04	3.56E-04	0.92526	
512	6.59E+02	4.55E+14	3.53E-04	3.54E-04	0.99793	
513	6.61E+02	4.54E+14	3.52E-04	3.52E-04	0.99978	
514	6.63E+02	4.52E+14	3.50E-04	3.50E-04	0.99997	
515	6.65E+02	4.51E+14	3.48E-04	3.48E-04	0.99974	
516	6.67E+02	4.49E+14	3.44E-04	3.46E-04	0.99287	
517	6.69E+02	4.48E+14	3.40E-04	3.44E-04	0.98797	
518	6.71E+02	4.47E+14	3.42E-04	3.42E-04	0.99806	
519	6.73E+02	4.45E+14	3.40E-04	3.41E-04	0.99807	
520	6.75E+02	4.44E+14	3.38E-04	3.39E-04	0.9984	
521	6.77E+02	4.43E+14	3.37E-04	3.37E-04	0.99958	
522	6.79E+02	4.42E+14	3.35E-04	3.35E-04	0.99965	
523	6.81E+02	4.40E+14	3.33E-04	3.33E-04	0.99992	
524	6.83E+02	4.39E+14	3.32E-04	3.32E-04	0.9999	
525	6.85E+02	4.38E+14	3.30E-04	3.30E-04	0.99977	
526	6.87E+02	4.36E+14	3.28E-04	3.28E-04	0.99943	
527	6.89E+02	4.35E+14	3.24E-04	3.27E-04	0.99204	
528	6.91E+02	4.34E+14	3.25E-04	3.25E-04	0.99906	
529	6.93E+02	4.33E+14	3.23E-04	3.23E-04	0.99999	
530	6.95E+02	4.31E+14	3.21E-04	3.21E-04	0.99997	
531	6.97E+02	4.30E+14	3.20E-04	3.20E-04	0.99999	
532	6.99E+02	4.29E+14	3.18E-04	3.18E-04	0.99997	
533	7.01E+02	4.28E+14	3.16E-04	3.17E-04	0.99936	
534	7.03E+02	4.26E+14	3.14E-04	3.15E-04	0.998	
535	7.05E+02	4.25E+14	3.13E-04	3.13E-04	0.99911	
536	7.07E+02	4.24E+14	3.09E-04	3.12E-04	0.99055	
537	7.09E+02	4.23E+14	3.10E-04	3.10E-04	0.99997	
538	7.11E+02	4.22E+14	3.08E-04	3.09E-04	0.99978	
539	7.13E+02	4.20E+14	3.07E-04	3.07E-04	0.99983	
540	7.15E+02	4.19E+14	3.05E-04	3.05E-04	0.99999	
541	7.17E+02	4.18E+14	3.02E-04	3.04E-04	0.99456	
542	7.19E+02	4.17E+14	3.02E-04	3.02E-04	0.99753	
543	7.21E+02	4.16E+14	3.01E-04	3.01E-04	0.99999	
544	7.23E+02	4.15E+14	2.99E-04	2.99E-04	0.99876	
545	7.25E+02	4.14E+14	2.98E-04	2.98E-04	0.99977	
546	7.27E+02	4.12E+14	2.96E-04	2.96E-04	0.99998	
547	7.29E+02	4.11E+14	2.94E-04	2.95E-04	0.99585	
548	7.31E+02	4.10E+14	2.93E-04	2.93E-04	0.99949	
549	7.33E+02	4.09E+14	2.92E-04	2.92E-04	0.99993	
550	7.35E+02	4.08E+14	2.90E-04	2.90E-04	0.99997	
551	7.37E+02	4.07E+14	2.89E-04	2.89E-04	0.99981	
552	7.39E+02	4.06E+14	2.88E-04	2.88E-04	0.99998	
553	7.41E+02	4.05E+14	2.86E-04	2.86E-04	0.99978	
554	7.43E+02	4.03E+14	2.85E-04	2.85E-04	0.99999	
555	7.45E+02	4.02E+14	2.83E-04	2.83E-04	0.99937	
556	7.47E+02	4.01E+14	2.82E-04	2.82E-04	0.9995	
557	7.49E+02	4.00E+14	2.80E-04	2.81E-04	0.99766	
558	7.51E+02	3.99E+14	2.79E-04	2.79E-04	0.9996	
559	7.53E+02	3.98E+14	2.78E-04	2.78E-04	0.99986	
560	7.55E+02	3.97E+14	2.77E-04	2.77E-04	0.99982	
561	7.57E+02	3.96E+14	2.75E-04	2.75E-04	0.99968	
562	7.59E+02	3.95E+14	2.72E-04	2.74E-04	0.99099	
563	7.61E+02	3.94E+14	2.72E-04	2.73E-04	0.99875	
564	7.63E+02	3.93E+14	2.71E-04	2.71E-04	0.99946	
565	7.65E+02	3.92E+14	2.70E-04	2.70E-04	0.99962	
566	7.67E+02	3.91E+14	2.69E-04	2.69E-04	0.99997	
567	7.69E+02	3.90E+14	2.67E-04	2.68E-04	0.99832	
568	7.71E+02	3.89E+14	2.66E-04	2.66E-04	0.99916	
569	7.73E+02	3.88E+14	2.64E-04	2.65E-04	0.99807	
570	7.75E+02	3.87E+14	2.64E-04	2.64E-04	0.99954	
571	7.77E+02	3.86E+14	2.62E-04	2.62E-04	0.99993	
572	7.79E+02	3.85E+14	2.61E-04	2.61E-04	0.99991	
573	7.81E+02	3.84E+14	2.60E-04	2.60E-04	0.99977	
574	7.83E+02	3.83E+14	2.59E-04	2.59E-04	0.99987	
575	7.85E+02	3.82E+14	2.57E-04	2.58E-04	0.99865	
576	7.87E+02	3.81E+14	2.56E-04	2.56E-04	0.99902	
577	7.89E+02	3.80E+14	2.55E-04	2.55E-04	0.99933	
578	7.91E+02	3.79E+14	2.54E-04	2.54E-04	0.99981	
579	7.93E+02	3.78E+14	2.53E-04	2.53E-04	0.99981	
580	7.95E+02	3.77E+14	2.52E-04	2.52E-04	0.99998	
581	7.97E+02	3.76E+14	2.50E-04	2.51E-04	0.99925	
582	7.99E+02	3.75E+14	2.49E-04	2.49E-04	0.9998	
583	8.01E+02	3.74E+14	2.48E-04	2.48E-04	0.99989	
584	8.03E+02	3.73E+14	2.47E-04	2.47E-04	0.99931	
585	8.05E+02	3.72E+14	2.46E-04	2.46E-04	0.99991	
586	8.07E+02	3.71E+14	2.45E-04	2.45E-04	0.99991	
587	8.09E+02	3.71E+14	2.44E-04	2.44E-04	0.99954	
588	8.11E+02	3.70E+14	2.42E-04	2.43E-04	0.9989	
589	8.13E+02	3.69E+14	2.42E-04	2.42E-04	0.99997	
590	8.15E+02	3.68E+14	2.40E-04	2.41E-04	0.99939	
591	8.17E+02	3.67E+14	2.39E-04	2.39E-04	0.99941	
592	8.19E+02	3.66E+14	2.38E-04	2.38E-04	0.99672	
593	8.21E+02	3.65E+14	2.31E-04	2.41E-04	0.95932	
594	8.23E+02	3.64E+14	2.29E-04	2.40E-04	0.95528	
595	8.25E+02	3.63E+14	2.29E-04	2.39E-04	0.95966	
596	8.27E+02	3.63E+14	2.28E-04	2.38E-04	0.95877	
597	8.29E+02	3.62E+14	2.28E-04	2.37E-04	0.96039	
598	8.31E+02	3.61E+14	2.27E-04	2.36E-04	0.96096	
599	8.33E+02	3.60E+14	2.25E-04	2.35E-04	0.95942	
600	8.35E+02	3.59E+14	2.24E-04	2.34E-04	0.95841	
601	8.37E+02	3.58E+14	2.24E-04	2.33E-04	0.96064	
602	8.39E+02	3.57E+14	2.23E-04	2.32E-04	0.96187	
603	8.41E+02	3.56E+14	2.22E-04	2.31E-04	0.96238	
604	8.43E+02	3.56E+14	2.21E-04	2.30E-04	0.96298	
605	8.45E+02	3.55E+14	2.20E-04	2.29E-04	0.96197	
606	8.47E+02	3.54E+14	2.20E-04	2.28E-04	0.96408	
607	8.49E+02	3.53E+14	2.19E-04	2.27E-04	0.96511	
608	8.51E+02	3.52E+14	2.17E-04	2.26E-04	0.96213	
609	8.53E+02	3.51E+14	2.17E-04	2.25E-04	0.96747	
610	8.55E+02	3.51E+14	2.16E-04	2.24E-04	0.96342	
611	8.57E+02	3.50E+14	2.17E-04	2.23E-04	0.97255	
612	8.59E+02	3.49E+14	2.14E-04	2.22E-04	0.96319	
613	8.61E+02	3.48E+14	2.13E-04	2.21E-04	0.96565	
614	8.63E+02	3.47E+14	2.15E-04	2.20E-04	0.97896	
615	8.65E+02	3.47E+14	2.13E-04	2.19E-04	0.97375	
616	8.67E+02	3.46E+14	2.08E-04	2.18E-04	0.95227	
617	8.69E+02	3.45E+14	2.13E-04	2.17E-04	0.98319	
618	8.71E+02	3.44E+14	2.14E-04	2.16E-04	0.9883	
619	8.73E+02	3.43E+14	2.12E-04	2.15E-04	0.98261	
620	8.75E+02	3.43E+14	2.02E-04	2.14E-04	0.94227	
621	8.77E+02	3.42E+14	2.09E-04	2.13E-04	0.9795	
622	8.79E+02	3.41E+14	2.11E-04	2.13E-04	0.99445	
623	8.81E+02	3.40E+14	2.11E-04	2.12E-04	0.99592	
624	8.83E+02	3.40E+14	2.10E-04	2.11E-04	0.99512	
625	8.85E+02	3.39E+14	2.04E-04	2.10E-04	0.973	
626	8.87E+02	3.38E+14	1.96E-04	2.09E-04	0.93622	
627	8.89E+02	3.37E+14	2.06E-04	2.08E-04	0.99208	
628	8.91E+02	3.36E+14	2.07E-04	2.07E-04	0.9976	
629	8.93E+02	3.36E+14	2.06E-04	2.06E-04	0.99712	
630	8.95E+02	3.35E+14	2.05E-04	2.06E-04	0.99822	
631	8.97E+02	3.34E+14	2.04E-04	2.05E-04	0.99867	
632	8.99E+02	3.33E+14	2.02E-04	2.04E-04	0.99068	
633	9.01E+02	3.33E+14	1.90E-04	2.03E-04	0.93537	
634	9.03E+02	3.32E+14	1.96E-04	2.02E-04	0.96721	
635	9.05E+02	3.31E+14	2.01E-04	2.01E-04	0.996	
636	9.07E+02	3.31E+14	2.00E-04	2.01E-04	0.99509	
637	9.09E+02	3.30E+14	1.99E-04	2.00E-04	0.99818	
638	9.11E+02	3.29E+14	1.99E-04	1.99E-04	0.99857	
639	9.13E+02	3.28E+14	1.98E-04	1.98E-04	0.99974	
640	9.15E+02	3.28E+14	1.97E-04	1.97E-04	0.99997	
641	9.17E+02	3.27E+14	1.96E-04	1.96E-04	0.99876	
642	9.19E+02	3.26E+14	1.95E-04	1.96E-04	0.99824	
643	9.21E+02	3.26E+14	1.91E-04	1.95E-04	0.9828	
644	9.23E+02	3.25E+14	1.78E-04	1.94E-04	0.9187	
645	9.25E+02	3.24E+14	1.90E-04	1.93E-04	0.98377	
646	9.27E+02	3.23E+14	1.92E-04	1.92E-04	0.99768	
647	9.29E+02	3.23E+14	1.92E-04	1.92E-04	0.99937	
648	9.31E+02	3.22E+14	1.91E-04	1.91E-04	0.99808	
649	9.33E+02	3.21E+14	1.90E-04	1.90E-04	0.99931	
650	9.35E+02	3.21E+14	1.87E-04	1.89E-04	0.9875	
651	9.37E+02	3.20E+14	1.88E-04	1.89E-04	0.99663	
652	9.39E+02	3.19E+14	1.88E-04	1.88E-04	0.99956	
653	9.41E+02	3.19E+14	1.87E-04	1.87E-04	0.99878	
654	9.43E+02	3.18E+14	1.86E-04	1.86E-04	0.99923	
655	9.45E+02	3.17E+14	1.86E-04	1.86E-04	0.99955	
656	9.47E+02	3.17E+14	1.84E-04	1.85E-04	0.99752	
657	9.49E+02	3.16E+14	1.84E-04	1.84E-04	0.9994	
658	9.51E+02	3.15E+14	1.82E-04	1.84E-04	0.99309	
659	9.53E+02	3.15E+14	1.79E-04	1.83E-04	0.97841	
660	9.55E+02	3.14E+14	1.67E-04	1.82E-04	0.91616	
661	9.57E+02	3.13E+14	1.79E-04	1.81E-04	0.98843	
662	9.59E+02	3.13E+14	1.80E-04	1.81E-04	0.99832	
663	9.61E+02	3.12E+14	1.80E-04	1.80E-04	0.99856	
664	9.63E+02	3.11E+14	1.79E-04	1.79E-04	0.99727	
665	9.65E+02	3.11E+14	1.79E-04	1.79E-04	0.99979	
666	9.67E+02	3.10E+14	1.78E-04	1.78E-04	0.99998	
667	9.69E+02	3.09E+14	1.77E-04	1.77E-04	0.9997	
668	9.71E+02	3.09E+14	1.74E-04	1.76E-04	0.98553	
669	9.73E+02	3.08E+14	1.75E-04	1.76E-04	0.99785	
670	9.75E+02	3.07E+14	1.75E-04	1.75E-04	0.99975	
671	9.77E+02	3.07E+14	1.74E-04	1.74E-04	0.99671	
672	9.79E+02	3.06E+14	1.74E-04	1.74E-04	0.99989	
673	9.81E+02	3.06E+14	1.73E-04	1.73E-04	0.99988	
674	9.83E+02	3.05E+14	1.72E-04	1.72E-04	0.99971	
675	9.85E+02	3.04E+14	1.72E-04	1.72E-04	0.99981	
676	9.87E+02	3.04E+14	1.71E-04	1.71E-04	0.99984	
677	9.89E+02	3.03E+14	1.70E-04	1.70E-04	0.99948	
678	9.91E+02	3.03E+14	1.70E-04	1.70E-04	0.99878	
679	9.93E+02	3.02E+14	1.69E-04	1.69E-04	0.99992	
680	9.95E+02	3.01E+14	1.69E-04	1.69E-04	0.99998	
681	9.97E+02	3.01E+14	1.68E-04	1.68E-04	0.99979	
682	9.99E+02	3.00E+14	1.67E-04	1.67E-04	0.99997	
683	1.00E+03	2.99E+14	1.63E-04	1.66E-04	0.97976	
684	1.01E+03	2.98E+14	1.60E-04	1.65E-04	0.96972	
685	1.01E+03	2.96E+14	1.61E-04	1.63E-04	0.98791	
686	1.02E+03	2.95E+14	1.62E-04	1.62E-04	0.99998	
687	1.02E+03	2.93E+14	1.60E-04	1.60E-04	0.9997	
688	1.03E+03	2.92E+14	1.59E-04	1.59E-04	0.99965	
689	1.03E+03	2.90E+14	1.57E-04	1.57E-04	0.99761	
690	1.04E+03	2.89E+14	1.56E-04	1.56E-04	0.99994	
691	1.04E+03	2.88E+14	1.54E-04	1.54E-04	0.9978	
692	1.05E+03	2.86E+14	1.53E-04	1.53E-04	0.99999	
693	1.05E+03	2.85E+14	1.52E-04	1.52E-04	0.99991	
694	1.06E+03	2.83E+14	1.50E-04	1.50E-04	0.99994	
695	1.06E+03	2.82E+14	1.49E-04	1.49E-04	0.99997	
696	1.07E+03	2.81E+14	1.48E-04	1.48E-04	0.99933	
697	1.07E+03	2.80E+14	1.46E-04	1.46E-04	0.99998	
698	1.08E+03	2.78E+14	1.45E-04	1.45E-04	0.99997	
699	1.08E+03	2.77E+14	1.43E-04	1.44E-04	0.99337	
700	1.09E+03	2.76E+14	1.42E-04	1.43E-04	0.99947	
701	1.09E+03	2.74E+14	1.35E-04	1.41E-04	0.95499	
702	1.10E+03	2.73E+14	1.39E-04	1.40E-04	0.99103	
703	1.10E+03	2.72E+14	1.39E-04	1.39E-04	0.99787	
704	1.11E+03	2.71E+14	1.38E-04	1.38E-04	0.99988	
705	1.11E+03	2.69E+14	1.37E-04	1.37E-04	0.99992	
706	1.12E+03	2.68E+14	1.35E-04	1.35E-04	0.99999	
707	1.12E+03	2.67E+14	1.34E-04	1.34E-04	0.99972	
708	1.13E+03	2.66E+14	1.33E-04	1.33E-04	0.99989	
709	1.13E+03	2.65E+14	1.32E-04	1.32E-04	0.99969	
710	1.14E+03	2.64E+14	1.31E-04	1.31E-04	0.99982	
711	1.14E+03	2.62E+14	1.30E-04	1.30E-04	0.99989	
712	1.15E+03	2.61E+14	1.29E-04	1.29E-04	0.9999	
713	1.15E+03	2.60E+14	1.28E-04	1.28E-04	0.99999	
714	1.16E+03	2.59E+14	1.27E-04	1.27E-04	0.99976	
715	1.16E+03	2.58E+14	1.25E-04	1.26E-04	0.99448	
716	1.17E+03	2.57E+14	1.24E-04	1.25E-04	0.99639	
717	1.17E+03	2.56E+14	1.24E-04	1.24E-04	0.99998	
718	1.18E+03	2.55E+14	1.23E-04	1.23E-04	0.99999	
719	1.18E+03	2.54E+14	1.22E-04	1.22E-04	0.99968	
720	1.19E+03	2.52E+14	1.21E-04	1.21E-04	0.99987	
721	1.19E+03	2.51E+14	1.20E-04	1.20E-04	0.99987	
722	1.20E+03	2.50E+14	1.18E-04	1.19E-04	0.99393	
723	1.20E+03	2.49E+14	1.18E-04	1.18E-04	0.99999	
724	1.21E+03	2.48E+14	1.17E-04	1.17E-04	0.99986	
725	1.21E+03	2.47E+14	1.16E-04	1.16E-04	0.99955	
726	1.22E+03	2.46E+14	1.15E-04	1.15E-04	0.99998	
727	1.22E+03	2.45E+14	1.14E-04	1.14E-04	0.99997	
728	1.23E+03	2.44E+14	1.13E-04	1.13E-04	0.99999	
729	1.23E+03	2.43E+14	1.12E-04	1.12E-04	0.99992	
730	1.24E+03	2.42E+14	1.11E-04	1.11E-04	0.99997	
731	1.24E+03	2.41E+14	1.11E-04	1.11E-04	0.99999	
732	1.25E+03	2.40E+14	1.10E-04	1.10E-04	0.99997	
733	1.25E+03	2.39E+14	1.09E-04	1.09E-04	0.99891	
734	1.26E+03	2.38E+14	1.08E-04	1.08E-04	0.99976	
735	1.26E+03	2.37E+14	1.07E-04	1.07E-04	0.99993	
736	1.27E+03	2.37E+14	1.06E-04	1.06E-04	0.99999	
737	1.27E+03	2.36E+14	1.06E-04	1.06E-04	0.99993	
738	1.28E+03	2.35E+14	1.04E-04	1.05E-04	0.99134	
739	1.28E+03	2.34E+14	9.93E-05	1.04E-04	0.9539	
740	1.29E+03	2.33E+14	1.03E-04	1.03E-04	0.99825	
741	1.29E+03	2.32E+14	1.03E-04	1.03E-04	0.99998	
742	1.30E+03	2.31E+14	1.02E-04	1.02E-04	0.99702	
743	1.30E+03	2.30E+14	1.01E-04	1.01E-04	0.99977	
744	1.31E+03	2.29E+14	1.00E-04	1.00E-04	1	
745	1.31E+03	2.28E+14	9.96E-05	9.96E-05	1	
746	1.32E+03	2.28E+14	9.89E-05	9.89E-05	0.99999	
747	1.32E+03	2.27E+14	9.82E-05	9.82E-05	1	
748	1.33E+03	2.26E+14	9.75E-05	9.75E-05	1	
749	1.33E+03	2.25E+14	9.68E-05	9.68E-05	0.99997	
750	1.34E+03	2.24E+14	9.61E-05	9.61E-05	0.99993	
751	1.34E+03	2.23E+14	9.53E-05	9.54E-05	0.99956	
752	1.35E+03	2.22E+14	9.47E-05	9.47E-05	0.99993	
753	1.35E+03	2.22E+14	9.40E-05	9.40E-05	0.99986	
754	1.36E+03	2.21E+14	9.34E-05	9.34E-05	0.99999	
755	1.36E+03	2.20E+14	9.27E-05	9.27E-05	0.99987	
756	1.37E+03	2.19E+14	9.21E-05	9.21E-05	0.99998	
757	1.37E+03	2.18E+14	9.14E-05	9.14E-05	0.99965	
758	1.38E+03	2.18E+14	9.08E-05	9.08E-05	0.99999	
759	1.38E+03	2.17E+14	9.01E-05	9.01E-05	1	
760	1.39E+03	2.16E+14	8.95E-05	8.95E-05	0.99998	
761	1.39E+03	2.15E+14	8.89E-05	8.89E-05	0.99983	
762	1.40E+03	2.15E+14	8.83E-05	8.83E-05	0.99998	
763	1.40E+03	2.14E+14	8.77E-05	8.77E-05	0.99982	
764	1.41E+03	2.13E+14	8.71E-05	8.71E-05	0.99999	
765	1.41E+03	2.12E+14	8.65E-05	8.65E-05	0.99995	
766	1.42E+03	2.11E+14	8.59E-05	8.59E-05	0.99994	
767	1.42E+03	2.11E+14	8.53E-05	8.53E-05	0.99999	
768	1.43E+03	2.10E+14	8.48E-05	8.48E-05	0.99997	
769	1.43E+03	2.09E+14	8.42E-05	8.42E-05	0.99997	
770	1.44E+03	2.09E+14	8.36E-05	8.36E-05	0.99996	
771	1.44E+03	2.08E+14	8.31E-05	8.31E-05	0.99999	
772	1.45E+03	2.07E+14	8.25E-05	8.25E-05	1	
773	1.45E+03	2.06E+14	8.20E-05	8.20E-05	0.99998	
774	1.46E+03	2.06E+14	8.15E-05	8.15E-05	0.99999	
775	1.46E+03	2.05E+14	8.10E-05	8.14E-05	0.99507	
776	1.47E+03	2.04E+14	8.04E-05	8.08E-05	0.99511	
777	1.47E+03	2.04E+14	7.98E-05	8.02E-05	0.99503	
