447	529	5.67E+14	3.89E-04	3.89E-04	0.99855
448	531	5.65E+14	3.86E-04	3.87E-04	0.99829
449	533	5.62E+14	3.84E-04	3.84E-04	0.99873
450	535	5.60E+14	3.81E-04	3.82E-04	0.99849
451	537	5.58E+14	3.79E-04	3.79E-04	0.99874
452	539	5.56E+14	3.76E-04	3.77E-04	0.99805
453	541	5.54E+14	3.73E-04	3.75E-04	0.99573
454	543	5.52E+14	3.72E-04	3.72E-04	0.999
455	545	5.50E+14	3.69E-04	3.70E-04	0.9986
456	547	5.48E+14	3.67E-04	3.68E-04	0.99853
457	549	5.46E+14	3.65E-04	3.65E-04	0.99839
458	551	5.44E+14	3.63E-04	3.63E-04	0.99914
459	553	5.42E+14	3.60E-04	3.61E-04	0.9982
460	555	5.40E+14	3.58E-04	3.58E-04	0.99943
461	557	5.38E+14	3.56E-04	3.56E-04	0.99908
462	559	5.36E+14	3.53E-04	3.54E-04	0.99855
463	561	5.34E+14	3.52E-04	3.52E-04	0.99953
464	563	5.32E+14	3.49E-04	3.50E-04	0.99967
465	565	5.31E+14	3.47E-04	3.47E-04	0.99861
466	567	5.29E+14	3.44E-04	3.45E-04	0.99584
467	569	5.27E+14	3.39E-04	3.43E-04	0.98898
468	571	5.25E+14	3.38E-04	3.41E-04	0.99126
469	573	5.23E+14	3.36E-04	3.39E-04	0.99239
470	575	5.21E+14	3.34E-04	3.37E-04	0.99015
471	577	5.20E+14	3.33E-04	3.35E-04	0.99357
472	579	5.18E+14	3.31E-04	3.33E-04	0.99308
473	581	5.16E+14	3.29E-04	3.31E-04	0.99296
474	583	5.14E+14	3.26E-04	3.29E-04	0.99149
475	585	5.12E+14	3.25E-04	3.27E-04	0.99388
476	587	5.11E+14	3.16E-04	3.25E-04	0.97242
477	589	5.09E+14	3.20E-04	3.23E-04	0.99052
478	591	5.07E+14	3.19E-04	3.21E-04	0.99399
479	593	5.06E+14	3.17E-04	3.19E-04	0.99391
480	595	5.04E+14	3.16E-04	3.17E-04	0.99509
481	597	5.02E+14	3.15E-04	3.15E-04	0.99904
482	599	5.00E+14	3.13E-04	3.14E-04	0.99657
483	601	4.99E+14	3.11E-04	3.12E-04	0.99855
484	603	4.97E+14	3.09E-04	3.10E-04	0.99735
485	605	4.96E+14	3.08E-04	3.08E-04	0.99796
486	607	4.94E+14	3.06E-04	3.06E-04	0.99891
487	609	4.92E+14	3.04E-04	3.05E-04	0.99916
488	611	4.91E+14	3.02E-04	3.03E-04	0.99889
489	613	4.89E+14	3.01E-04	3.01E-04	0.99933
490	615	4.87E+14	2.98E-04	2.99E-04	0.99684
491	617	4.86E+14	2.97E-04	2.98E-04	0.99762
492	619	4.84E+14	2.96E-04	2.96E-04	0.99891
493	621	4.83E+14	2.94E-04	2.94E-04	0.99945
494	623	4.81E+14	2.93E-04	2.93E-04	0.99965
495	625	4.80E+14	2.91E-04	2.91E-04	0.99853
496	627	4.78E+14	2.89E-04	2.89E-04	0.99914
497	629	4.77E+14	2.88E-04	2.88E-04	0.99954
498	631	4.75E+14	2.86E-04	2.86E-04	0.99901
499	633	4.74E+14	2.84E-04	2.84E-04	0.99973
500	635	4.72E+14	2.83E-04	2.83E-04	0.9989
501	637	4.71E+14	2.81E-04	2.81E-04	0.99988
502	639	4.69E+14	2.80E-04	2.80E-04	0.99958
503	641	4.68E+14	2.78E-04	2.78E-04	0.99962
504	643	4.66E+14	2.77E-04	2.77E-04	0.99991
505	645	4.65E+14	2.75E-04	2.75E-04	0.99966
506	647	4.63E+14	2.73E-04	2.74E-04	0.99743
507	649	4.62E+14	2.72E-04	2.72E-04	0.99804
508	651	4.61E+14	2.70E-04	2.71E-04	0.99903
509	653	4.59E+14	2.68E-04	2.69E-04	0.99625
510	655	4.58E+14	2.62E-04	2.68E-04	0.97959
511	657	4.56E+14	2.38E-04	2.66E-04	0.89429
512	659	4.55E+14	2.62E-04	2.65E-04	0.99093
513	661	4.54E+14	2.63E-04	2.63E-04	0.99852
514	663	4.52E+14	2.62E-04	2.62E-04	0.99946
515	665	4.51E+14	2.60E-04	2.61E-04	0.99867
516	667	4.49E+14	2.57E-04	2.59E-04	0.99097
517	669	4.48E+14	2.56E-04	2.58E-04	0.99112
518	671	4.47E+14	2.56E-04	2.57E-04	0.99884
519	673	4.45E+14	2.54E-04	2.55E-04	0.99705
520	675	4.44E+14	2.54E-04	2.54E-04	0.99924
521	677	4.43E+14	2.52E-04	2.53E-04	0.99981
522	679	4.42E+14	2.50E-04	2.51E-04	0.9956
523	681	4.40E+14	2.50E-04	2.50E-04	0.99916
524	683	4.39E+14	2.48E-04	2.49E-04	0.99903
525	685	4.38E+14	2.47E-04	2.47E-04	0.99965
526	687	4.36E+14	2.46E-04	2.46E-04	0.9995
527	689	4.35E+14	2.44E-04	2.45E-04	0.998
528	691	4.34E+14	2.43E-04	2.43E-04	0.99742
529	693	4.33E+14	2.42E-04	2.42E-04	0.99989
530	695	4.31E+14	2.41E-04	2.41E-04	0.99991
531	697	4.30E+14	2.40E-04	2.40E-04	0.99997
532	699	4.29E+14	2.38E-04	2.38E-04	0.99987
533	701	4.28E+14	2.37E-04	2.37E-04	0.99965
534	703	4.26E+14	2.36E-04	2.36E-04	0.99896
535	705	4.25E+14	2.35E-04	2.35E-04	0.9995
536	707	4.24E+14	2.30E-04	2.34E-04	0.98617
537	709	4.23E+14	2.32E-04	2.32E-04	0.99987
538	711	4.22E+14	2.31E-04	2.31E-04	0.99677
539	713	4.20E+14	2.30E-04	2.30E-04	0.99733
540	715	4.19E+14	2.29E-04	2.29E-04	0.99993
541	717	4.18E+14	2.28E-04	2.28E-04	0.99943
542	719	4.17E+14	2.27E-04	2.27E-04	0.9999
543	721	4.16E+14	2.26E-04	2.26E-04	0.99999
544	723	4.15E+14	2.22E-04	2.24E-04	0.99091
545	725	4.14E+14	2.23E-04	2.23E-04	0.99843
546	727	4.12E+14	2.22E-04	2.22E-04	0.99995
547	729	4.11E+14	2.20E-04	2.21E-04	0.99306
548	731	4.10E+14	2.20E-04	2.20E-04	0.99971
549	733	4.09E+14	2.19E-04	2.19E-04	0.99965
550	735	4.08E+14	2.18E-04	2.18E-04	0.99987
551	737	4.07E+14	2.17E-04	2.17E-04	0.99998
552	739	4.06E+14	2.16E-04	2.16E-04	0.99999
553	741	4.05E+14	2.15E-04	2.15E-04	0.99998
554	743	4.03E+14	2.14E-04	2.14E-04	0.99998
555	745	4.02E+14	2.13E-04	2.13E-04	0.99985
556	747	4.01E+14	2.11E-04	2.12E-04	0.99708
557	749	4.00E+14	2.10E-04	2.11E-04	0.99884
558	751	3.99E+14	2.10E-04	2.10E-04	0.99958
559	753	3.98E+14	2.08E-04	2.09E-04	0.99932
560	755	3.97E+14	2.08E-04	2.08E-04	0.99997
561	757	3.96E+14	2.07E-04	2.07E-04	0.99989
562	759	3.95E+14	2.05E-04	2.06E-04	0.99907
563	761	3.94E+14	2.04E-04	2.05E-04	0.99866
564	763	3.93E+14	2.04E-04	2.04E-04	0.99965
565	765	3.92E+14	2.03E-04	2.03E-04	0.99969
566	767	3.91E+14	2.02E-04	2.02E-04	0.99991
567	769	3.90E+14	2.01E-04	2.01E-04	0.99944
568	771	3.89E+14	2.00E-04	2.00E-04	0.99943
569	773	3.88E+14	1.99E-04	1.99E-04	0.99893
570	775	3.87E+14	1.98E-04	1.98E-04	0.99987
571	777	3.86E+14	1.97E-04	1.97E-04	0.99953
572	779	3.85E+14	1.96E-04	1.96E-04	0.99998
573	781	3.84E+14	1.95E-04	1.95E-04	0.99955
574	783	3.83E+14	1.94E-04	1.94E-04	0.99998
575	785	3.82E+14	1.94E-04	1.94E-04	0.99978
576	787	3.81E+14	1.92E-04	1.93E-04	0.99847
577	789	3.80E+14	1.91E-04	1.92E-04	0.99776
578	791	3.79E+14	1.91E-04	1.91E-04	0.9991
579	793	3.78E+14	1.90E-04	1.90E-04	0.99874
580	795	3.77E+14	1.89E-04	1.89E-04	0.99927
581	797	3.76E+14	1.88E-04	1.88E-04	0.99871
582	799	3.75E+14	1.87E-04	1.88E-04	0.99917
583	801	3.74E+14	1.86E-04	1.87E-04	0.99855
584	803	3.73E+14	1.86E-04	1.86E-04	0.99829
585	805	3.72E+14	1.85E-04	1.85E-04	0.99896
586	807	3.71E+14	1.84E-04	1.84E-04	0.99896
587	809	3.71E+14	1.83E-04	1.83E-04	0.99795
588	811	3.70E+14	1.81E-04	1.83E-04	0.99406
589	813	3.69E+14	1.82E-04	1.82E-04	0.99925
590	815	3.68E+14	1.81E-04	1.81E-04	0.99814
591	817	3.67E+14	1.80E-04	1.80E-04	0.99952
592	819	3.66E+14	1.79E-04	1.79E-04	0.99584
593	821	3.65E+14	1.78E-04	1.84E-04	0.96385
594	823	3.64E+14	1.77E-04	1.83E-04	0.96324
595	825	3.63E+14	1.76E-04	1.83E-04	0.96683
596	827	3.63E+14	1.74E-04	1.82E-04	0.95988
597	829	3.62E+14	1.75E-04	1.81E-04	0.96577
598	831	3.61E+14	1.74E-04	1.80E-04	0.96664
599	833	3.60E+14	1.73E-04	1.79E-04	0.96612
600	835	3.59E+14	1.72E-04	1.79E-04	0.96236
601	837	3.58E+14	1.72E-04	1.78E-04	0.96473
602	839	3.57E+14	1.71E-04	1.77E-04	0.9666
603	841	3.56E+14	1.70E-04	1.76E-04	0.96607
604	843	3.56E+14	1.69E-04	1.75E-04	0.96593
605	845	3.55E+14	1.68E-04	1.75E-04	0.96088
606	847	3.54E+14	1.68E-04	1.74E-04	0.96508
607	849	3.53E+14	1.67E-04	1.73E-04	0.96452
608	851	3.52E+14	1.66E-04	1.72E-04	0.96099
609	853	3.51E+14	1.66E-04	1.72E-04	0.96547
610	855	3.51E+14	1.63E-04	1.71E-04	0.95553
611	857	3.50E+14	1.66E-04	1.70E-04	0.9735
612	859	3.49E+14	1.61E-04	1.69E-04	0.95006
613	861	3.48E+14	1.61E-04	1.69E-04	0.95439
614	863	3.47E+14	1.65E-04	1.68E-04	0.9799
615	865	3.47E+14	1.61E-04	1.67E-04	0.96502
616	867	3.46E+14	1.54E-04	1.67E-04	0.92541
617	869	3.45E+14	1.63E-04	1.66E-04	0.98032
618	871	3.44E+14	1.63E-04	1.65E-04	0.98856
619	873	3.43E+14	1.60E-04	1.64E-04	0.973
620	875	3.43E+14	1.48E-04	1.64E-04	0.90663
621	877	3.42E+14	1.57E-04	1.63E-04	0.96394
622	879	3.41E+14	1.61E-04	1.62E-04	0.99191
623	881	3.40E+14	1.61E-04	1.62E-04	0.99435
624	883	3.40E+14	1.60E-04	1.61E-04	0.99071
625	885	3.39E+14	1.53E-04	1.60E-04	0.95144
626	887	3.38E+14	1.44E-04	1.60E-04	0.89947
627	889	3.37E+14	1.57E-04	1.59E-04	0.98483
628	891	3.36E+14	1.58E-04	1.58E-04	0.99463
629	893	3.36E+14	1.57E-04	1.58E-04	0.99538
630	895	3.35E+14	1.57E-04	1.57E-04	0.99796
631	897	3.34E+14	1.56E-04	1.56E-04	0.99621
632	899	3.33E+14	1.53E-04	1.56E-04	0.98209
633	901	3.33E+14	1.40E-04	1.55E-04	0.90029
634	903	3.32E+14	1.46E-04	1.54E-04	0.94534
635	905	3.31E+14	1.53E-04	1.54E-04	0.99204
636	907	3.31E+14	1.52E-04	1.53E-04	0.98959
637	909	3.30E+14	1.52E-04	1.53E-04	0.99586
638	911	3.29E+14	1.52E-04	1.52E-04	0.99928
639	913	3.28E+14	1.51E-04	1.51E-04	0.99965
640	915	3.28E+14	1.51E-04	1.51E-04	0.99975
641	917	3.27E+14	1.50E-04	1.50E-04	0.99695
642	919	3.26E+14	1.49E-04	1.50E-04	0.99527
643	921	3.26E+14	1.44E-04	1.49E-04	0.96851
644	923	3.25E+14	1.30E-04	1.48E-04	0.87876
645	925	3.24E+14	1.43E-04	1.48E-04	0.96972
646	927	3.23E+14	1.46E-04	1.47E-04	0.99387
647	929	3.23E+14	1.46E-04	1.47E-04	0.99824
648	931	3.22E+14	1.45E-04	1.46E-04	0.99557
649	933	3.21E+14	1.45E-04	1.45E-04	0.99717
650	935	3.21E+14	1.44E-04	1.45E-04	0.99772
651	937	3.20E+14	1.44E-04	1.44E-04	0.99912
652	939	3.19E+14	1.44E-04	1.44E-04	0.99949
653	941	3.19E+14	1.43E-04	1.43E-04	0.99902
654	943	3.18E+14	1.42E-04	1.42E-04	0.99917
655	945	3.17E+14	1.42E-04	1.42E-04	0.99894
656	947	3.17E+14	1.41E-04	1.41E-04	0.99477
657	949	3.16E+14	1.40E-04	1.41E-04	0.99773
658	951	3.15E+14	1.38E-04	1.40E-04	0.98719
659	953	3.15E+14	1.34E-04	1.40E-04	0.96168
660	955	3.14E+14	1.22E-04	1.39E-04	0.87773
661	957	3.13E+14	1.36E-04	1.39E-04	0.9784
662	959	3.13E+14	1.37E-04	1.38E-04	0.99552
663	961	3.12E+14	1.37E-04	1.38E-04	0.99551
664	963	3.11E+14	1.36E-04	1.37E-04	0.99405
665	965	3.11E+14	1.36E-04	1.36E-04	0.99981
666	967	3.10E+14	1.36E-04	1.36E-04	0.99992
667	969	3.09E+14	1.35E-04	1.35E-04	0.99914
668	971	3.09E+14	1.34E-04	1.35E-04	0.99056
669	973	3.08E+14	1.34E-04	1.34E-04	0.99884
670	975	3.07E+14	1.34E-04	1.34E-04	0.99974
671	977	3.07E+14	1.33E-04	1.33E-04	0.99989
672	979	3.06E+14	1.33E-04	1.33E-04	0.99974
673	981	3.06E+14	1.32E-04	1.32E-04	0.99908
674	983	3.05E+14	1.32E-04	1.32E-04	0.99986
675	985	3.04E+14	1.31E-04	1.31E-04	0.99949
676	987	3.04E+14	1.31E-04	1.31E-04	0.99924
677	989	3.03E+14	1.30E-04	1.30E-04	0.99817
678	991	3.03E+14	1.29E-04	1.30E-04	0.99515
679	993	3.02E+14	1.29E-04	1.29E-04	0.99973
680	995	3.01E+14	1.29E-04	1.29E-04	0.9997
681	997	3.01E+14	1.28E-04	1.28E-04	0.99906
682	999	3.00E+14	1.28E-04	1.28E-04	0.99901
683	1002.5	2.99E+14	1.23E-04	1.27E-04	0.96707
684	1007.5	2.98E+14	1.20E-04	1.26E-04	0.95454
685	1012.5	2.96E+14	1.24E-04	1.25E-04	0.99458
686	1017.5	2.95E+14	1.24E-04	1.24E-04	0.99993
687	1022.5	2.93E+14	1.22E-04	1.22E-04	0.99946
688	1027.5	2.92E+14	1.21E-04	1.21E-04	0.99987
689	1032.5	2.90E+14	1.20E-04	1.20E-04	0.99661
690	1037.5	2.89E+14	1.19E-04	1.19E-04	0.99998
691	1042.5	2.88E+14	1.18E-04	1.18E-04	0.99998
692	1047.5	2.86E+14	1.17E-04	1.17E-04	0.99998
693	1052.5	2.85E+14	1.16E-04	1.16E-04	0.99975
694	1057.5	2.83E+14	1.15E-04	1.15E-04	0.99994
695	1062.5	2.82E+14	1.14E-04	1.14E-04	0.99991
696	1067.5	2.81E+14	1.13E-04	1.13E-04	0.99849
697	1072.5	2.80E+14	1.12E-04	1.12E-04	0.99997
698	1077.5	2.78E+14	1.11E-04	1.11E-04	0.99991
699	1082.5	2.77E+14	1.09E-04	1.10E-04	0.99055
700	1087.5	2.76E+14	1.09E-04	1.09E-04	0.99812
701	1092.5	2.74E+14	1.01E-04	1.08E-04	0.93475
702	1097.5	2.73E+14	1.06E-04	1.07E-04	0.98438
703	1102.5	2.72E+14	1.06E-04	1.06E-04	0.99507
704	1107.5	2.71E+14	1.05E-04	1.05E-04	0.99946
705	1112.5	2.69E+14	1.04E-04	1.05E-04	0.99982
706	1117.5	2.68E+14	1.04E-04	1.04E-04	0.99997
707	1122.5	2.67E+14	1.03E-04	1.03E-04	0.99954
708	1127.5	2.66E+14	1.02E-04	1.02E-04	0.99985
709	1132.5	2.65E+14	1.01E-04	1.01E-04	0.99898
710	1137.5	2.64E+14	1.00E-04	1.00E-04	0.99969
711	1142.5	2.62E+14	9.93E-05	9.94E-05	0.99944
712	1147.5	2.61E+14	9.85E-05	9.86E-05	0.9998
713	1152.5	2.60E+14	9.78E-05	9.78E-05	0.99998
714	1157.5	2.59E+14	9.69E-05	9.70E-05	0.99956
715	1162.5	2.58E+14	9.61E-05	9.62E-05	0.99933
716	1167.5	2.57E+14	9.53E-05	9.54E-05	0.99883
717	1172.5	2.56E+14	9.46E-05	9.46E-05	1
718	1177.5	2.55E+14	9.39E-05	9.39E-05	0.99989
719	1182.5	2.54E+14	9.31E-05	9.31E-05	0.99982
720	1187.5	2.52E+14	9.24E-05	9.24E-05	0.99993
721	1192.5	2.51E+14	9.16E-05	9.16E-05	0.99994
722	1197.5	2.50E+14	9.02E-05	9.09E-05	0.99162
723	1202.5	2.49E+14	9.02E-05	9.02E-05	0.99995
724	1207.5	2.48E+14	8.95E-05	8.95E-05	0.99997
725	1212.5	2.47E+14	8.88E-05	8.88E-05	0.99984
726	1217.5	2.46E+14	8.81E-05	8.81E-05	0.99993
727	1222.5	2.45E+14	8.74E-05	8.74E-05	0.99993
728	1227.5	2.44E+14	8.67E-05	8.67E-05	0.99998
729	1232.5	2.43E+14	8.61E-05	8.61E-05	0.99987
730	1237.5	2.42E+14	8.54E-05	8.54E-05	0.99985
731	1242.5	2.41E+14	8.48E-05	8.48E-05	0.99998
732	1247.5	2.40E+14	8.41E-05	8.41E-05	0.99968
733	1252.5	2.39E+14	8.33E-05	8.35E-05	0.99767
734	1257.5	2.38E+14	8.28E-05	8.29E-05	0.99958
735	1262.5	2.37E+14	8.22E-05	8.22E-05	0.99962
736	1267.5	2.37E+14	8.16E-05	8.16E-05	0.99997
737	1272.5	2.36E+14	8.10E-05	8.10E-05	0.99991
738	1277.5	2.35E+14	7.93E-05	8.04E-05	0.9859
739	1282.5	2.34E+14	7.46E-05	7.98E-05	0.93505
740	1287.5	2.33E+14	7.89E-05	7.92E-05	0.99593
741	1292.5	2.32E+14	7.86E-05	7.86E-05	0.9999
742	1297.5	2.31E+14	7.76E-05	7.81E-05	0.99419
743	1302.5	2.30E+14	7.74E-05	7.75E-05	0.99936
744	1307.5	2.29E+14	7.69E-05	7.69E-05	0.99998
745	1312.5	2.28E+14	7.64E-05	7.64E-05	1
746	1317.5	2.28E+14	7.58E-05	7.58E-05	0.99998
747	1322.5	2.27E+14	7.53E-05	7.53E-05	0.99999
748	1327.5	2.26E+14	7.47E-05	7.47E-05	0.99999
749	1332.5	2.25E+14	7.42E-05	7.42E-05	0.99974
750	1337.5	2.24E+14	7.36E-05	7.37E-05	0.99944
751	1342.5	2.23E+14	7.31E-05	7.32E-05	0.99896
752	1347.5	2.22E+14	7.26E-05	7.26E-05	0.99985
753	1352.5	2.22E+14	7.21E-05	7.21E-05	0.99937
754	1357.5	2.21E+14	7.16E-05	7.16E-05	0.99983
755	1362.5	2.20E+14	7.11E-05	7.11E-05	0.99914
756	1367.5	2.19E+14	7.06E-05	7.06E-05	0.99985
757	1372.5	2.18E+14	7.01E-05	7.01E-05	0.99919
758	1377.5	2.18E+14	6.96E-05	6.96E-05	0.99998
759	1382.5	2.17E+14	6.92E-05	6.92E-05	0.99998
760	1387.5	2.16E+14	6.87E-05	6.87E-05	0.9999
761	1392.5	2.15E+14	6.82E-05	6.82E-05	0.99924
762	1397.5	2.15E+14	6.77E-05	6.78E-05	0.99978
763	1402.5	2.14E+14	6.73E-05	6.73E-05	0.99946
764	1407.5	2.13E+14	6.68E-05	6.68E-05	0.99998
765	1412.5	2.12E+14	6.64E-05	6.64E-05	0.99983
766	1417.5	2.11E+14	6.59E-05	6.59E-05	0.99992
767	1422.5	2.11E+14	6.55E-05	6.55E-05	0.99998
768	1427.5	2.10E+14	6.50E-05	6.51E-05	0.99989
769	1432.5	2.09E+14	6.46E-05	6.46E-05	0.99993
770	1437.5	2.09E+14	6.42E-05	6.42E-05	0.99988
771	1442.5	2.08E+14	6.38E-05	6.38E-05	0.99999
772	1447.5	2.07E+14	6.33E-05	6.33E-05	1
773	1452.5	2.06E+14	6.29E-05	6.29E-05	0.99987
774	1457	2.06E+14	6.25E-05	6.26E-05	0.99996
775	1462	2.05E+14	6.21E-05	6.27E-05	0.99106
776	1467.5	2.04E+14	6.17E-05	6.23E-05	0.99117
777	1472.5	2.04E+14	6.13E-05	6.18E-05	0.99122
778	1477.5	2.03E+14	6.09E-05	6.14E-05	0.99101
779	1482.5	2.02E+14	6.05E-05	6.10E-05	0.99136
780	1487.5	2.02E+14	6.01E-05	6.07E-05	0.99142
781	1492.5	2.01E+14	5.97E-05	6.03E-05	0.99149
782	1497.5	2.00E+14	5.94E-05	5.99E-05	0.99154
783	1502.5	2.00E+14	5.90E-05	5.95E-05	0.9914
784	1507.5	1.99E+14	5.85E-05	5.91E-05	0.99003
785	1512.5	1.98E+14	5.82E-05	5.87E-05	0.99164
786	1517.5	1.98E+14	5.79E-05	5.84E-05	0.99158
787	1522.5	1.97E+14	5.75E-05	5.80E-05	0.99164
788	1527.5	1.96E+14	5.71E-05	5.76E-05	0.99131
789	1532.5	1.96E+14	5.68E-05	5.73E-05	0.99113
790	1537.5	1.95E+14	5.64E-05	5.69E-05	0.9916
791	1542.5	1.94E+14	5.60E-05	5.66E-05	0.99015
792	1547.5	1.94E+14	5.57E-05	5.62E-05	0.99154
793	1552.5	1.93E+14	5.54E-05	5.59E-05	0.99127
794	1557.5	1.92E+14	5.48E-05	5.55E-05	0.98799
795	1562.5	1.92E+14	5.48E-05	5.52E-05	0.99353
796	1567.5	1.91E+14	5.42E-05	5.48E-05	0.98906
797	1572.5	1.91E+14	5.37E-05	5.45E-05	0.98577
798	1577.5	1.90E+14	5.39E-05	5.42E-05	0.99461
799	1582.5	1.89E+14	5.35E-05	5.38E-05	0.99397
800	1587.5	1.89E+14	5.23E-05	5.35E-05	0.97698
801	1592.5	1.88E+14	5.27E-05	5.32E-05	0.99071
802	1597.5	1.88E+14	5.27E-05	5.29E-05	0.99637
803	1605	1.87E+14	5.20E-05	5.24E-05	0.99249
804	1615	1.86E+14	5.08E-05	5.18E-05	0.98116
805	1625	1.84E+14	5.11E-05	5.11E-05	0.99935
806	1635	1.83E+14	5.01E-05	5.05E-05	0.99126
807	1645	1.82E+14	4.88E-05	5.00E-05	0.97671
808	1655	1.81E+14	4.94E-05	4.94E-05	0.99991
809	1665	1.80E+14	4.88E-05	4.88E-05	0.99997
810	1675	1.79E+14	4.78E-05	4.82E-05	0.99016
811	1685	1.78E+14	4.64E-05	4.77E-05	0.97331
812	1695	1.77E+14	4.71E-05	4.71E-05	0.99978
813	1705	1.76E+14	4.64E-05	4.66E-05	0.99498
814	1715	1.75E+14	4.61E-05	4.61E-05	0.99994
815	1725	1.74E+14	4.55E-05	4.56E-05	0.99929
816	1735	1.73E+14	4.34E-05	4.51E-05	0.96408
817	1745	1.72E+14	4.44E-05	4.46E-05	0.9967
818	1755	1.71E+14	4.41E-05	4.41E-05	0.99998
819	1765	1.70E+14	4.36E-05	4.36E-05	1
820	1775	1.69E+14	4.31E-05	4.31E-05	0.99993
821	1785	1.68E+14	4.26E-05	4.26E-05	0.99936
822	1795	1.67E+14	4.22E-05	4.22E-05	0.99999
823	1805	1.66E+14	4.17E-05	4.17E-05	0.99957
824	1815	1.65E+14	3.98E-05	4.13E-05	0.96449
825	1825	1.64E+14	4.06E-05	4.08E-05	0.99337
826	1835	1.63E+14	4.04E-05	4.04E-05	0.99992
827	1845	1.62E+14	4.00E-05	4.00E-05	0.99986
828	1855	1.62E+14	3.95E-05	3.96E-05	0.99887
829	1865	1.61E+14	3.89E-05	3.92E-05	0.99267
830	1875	1.60E+14	3.73E-05	3.88E-05	0.96354
831	1885	1.59E+14	3.83E-05	3.84E-05	0.99925
832	1895	1.58E+14	3.79E-05	3.80E-05	0.99955
833	1905	1.57E+14	3.75E-05	3.76E-05	0.99667
834	1915	1.57E+14	3.72E-05	3.72E-05	0.99991
835	1925	1.56E+14	3.68E-05	3.68E-05	0.99999
836	1935	1.55E+14	3.64E-05	3.65E-05	0.99832
837	1945	1.54E+14	3.46E-05	3.61E-05	0.95842
838	1955	1.53E+14	3.56E-05	3.57E-05	0.99701
839	1965	1.53E+14	3.54E-05	3.54E-05	0.99999
840	1975	1.52E+14	3.50E-05	3.50E-05	1
841	1985	1.51E+14	3.47E-05	3.47E-05	0.99999
842	1995	1.50E+14	3.43E-05	3.43E-05	0.99999
843	2005	1.50E+14	3.40E-05	3.40E-05	0.99998
844	2015	1.49E+14	3.37E-05	3.37E-05	1
845	2025	1.48E+14	3.34E-05	3.34E-05	1
846	2035	1.47E+14	3.30E-05	3.30E-05	1
847	2045	1.47E+14	3.27E-05	3.27E-05	0.9997
848	2055	1.46E+14	3.24E-05	3.24E-05	0.99806
849	2065	1.45E+14	3.21E-05	3.21E-05	1
850	2075	1.44E+14	3.18E-05	3.18E-05	0.9999
851	2085	1.44E+14	3.15E-05	3.15E-05	0.99999
852	2095	1.43E+14	3.12E-05	3.12E-05	0.9999
853	2105	1.42E+14	3.09E-05	3.09E-05	0.99982
854	2115	1.42E+14	3.05E-05	3.06E-05	0.99641
855	2125	1.41E+14	3.04E-05	3.04E-05	1
856	2135	1.40E+14	3.01E-05	3.01E-05	0.99998
857	2145	1.40E+14	2.98E-05	2.98E-05	0.99975
858	2155	1.39E+14	2.95E-05	2.95E-05	0.99851
859	2165	1.38E+14	2.80E-05	2.93E-05	0.95705
860	2175	1.38E+14	2.89E-05	2.90E-05	0.99675
861	2185	1.37E+14	2.87E-05	2.87E-05	0.99942
862	2195	1.37E+14	2.85E-05	2.85E-05	0.99999
863	2205	1.36E+14	2.82E-05	2.82E-05	1
864	2215	1.35E+14	2.80E-05	2.80E-05	1
865	2225	1.35E+14	2.77E-05	2.77E-05	0.99978
866	2235	1.34E+14	2.75E-05	2.75E-05	1
867	2245	1.34E+14	2.73E-05	2.73E-05	1
868	2255	1.33E+14	2.70E-05	2.70E-05	0.99999
869	2265	1.32E+14	2.68E-05	2.68E-05	1
870	2275	1.32E+14	2.66E-05	2.66E-05	1
871	2285	1.31E+14	2.63E-05	2.64E-05	0.99648
872	2295	1.31E+14	2.61E-05	2.62E-05	0.99653
873	2305	1.30E+14	2.59E-05	2.60E-05	0.99637
874	2315	1.30E+14	2.57E-05	2.58E-05	0.99659
875	2325	1.29E+14	2.55E-05	2.55E-05	0.99664
876	2335	1.28E+14	2.52E-05	2.53E-05	0.99667
877	2345	1.28E+14	2.50E-05	2.51E-05	0.99671
878	2355	1.27E+14	2.48E-05	2.49E-05	0.99673
879	2365	1.27E+14	2.46E-05	2.47E-05	0.99674
880	2375	1.26E+14	2.44E-05	2.45E-05	0.99677
881	2385	1.26E+14	2.42E-05	2.43E-05	0.99683
882	2395	1.25E+14	2.40E-05	2.41E-05	0.99679
883	2405	1.25E+14	2.38E-05	2.39E-05	0.99681
884	2415	1.24E+14	2.36E-05	2.37E-05	0.99679
885	2425	1.24E+14	2.34E-05	2.35E-05	0.99679
886	2435	1.23E+14	2.32E-05	2.33E-05	0.99678
887	2445	1.23E+14	2.31E-05	2.31E-05	0.99663
888	2455	1.22E+14	2.29E-05	2.30E-05	0.99687
889	2465	1.22E+14	2.27E-05	2.28E-05	0.99651
890	2475	1.21E+14	2.25E-05	2.26E-05	0.99509
891	2485	1.21E+14	2.23E-05	2.24E-05	0.99716
892	2495	1.20E+14	2.21E-05	2.22E-05	0.99521
893	2505	1.20E+14	2.20E-05	2.21E-05	0.99728
894	2515	1.19E+14	2.18E-05	2.19E-05	0.99737
895	2525	1.19E+14	2.16E-05	2.17E-05	0.99377
896	2535	1.18E+14	2.15E-05	2.15E-05	0.99708
897	2545	1.18E+14	2.14E-05	2.14E-05	0.9996
898	2555	1.17E+14	2.12E-05	2.12E-05	0.99694
899	2565	1.17E+14	2.09E-05	2.11E-05	0.99101
